filename,location,num_annotators,time_h,time_min,time_sec,total_duration,washing_duration,movement_1,movement_2,movement_3,movement_4,movement_5,movement_6,movement_7,movement_0,ring,armband,long_nails,date,datetime,time_of_day_cat,day_type
2020-07-03_19-54-29_camera103.csv,Pauls Stradins,1,19,54,29,14.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0,0,0,2020-07-03,2020-07-03 19:54:29,evening,weekday
2020-07-03_21-13-49_camera103.csv,Pauls Stradins,1,21,13,49,22.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,0,0,2020-07-03,2020-07-03 21:13:49,evening,weekday
2020-07-03_22-16-53_camera103.csv,Pauls Stradins,1,22,16,53,23.2,18.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9,16.6,0,0,0,2020-07-03,2020-07-03 22:16:53,evening,weekday
2020-07-03_23-41-22_camera103.csv,Pauls Stradins,1,23,41,22,33.3,20.0,1.4,0.6,0.0,0.0,0.6,0.0,0.0,17.4,0,0,0,2020-07-03,2020-07-03 23:41:22,evening,weekday
2020-07-04_09-22-36_camera103.csv,Pauls Stradins,1,9,22,36,31.5,24.8,3.3,1.3,0.0,0.0,0.0,0.0,0.0,20.3,0,0,1,2020-07-04,2020-07-04 09:22:36,morning,weekend
2020-07-04_10-51-49_camera103.csv,Pauls Stradins,1,10,51,49,26.9,19.2,2.1,3.5,1.6,0.0,0.0,1.5,0.0,10.5,0,0,0,2020-07-04,2020-07-04 10:51:49,morning,weekend
2020-07-04_11-21-34_camera103.csv,Pauls Stradins,1,11,21,34,21.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0,0,0,2020-07-04,2020-07-04 11:21:34,morning,weekend
2020-07-04_11-31-50_camera103.csv,Pauls Stradins,1,11,31,50,11.5,8.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0,0,0,2020-07-04,2020-07-04 11:31:50,morning,weekend
2020-07-04_12-52-03_camera103.csv,Pauls Stradins,1,12,52,3,16.9,6.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.0,0,0,0,2020-07-04,2020-07-04 12:52:03,afternoon,weekend
2020-07-04_13-13-52_camera103.csv,Pauls Stradins,1,13,13,52,19.3,13.4,1.7,1.0,1.9,1.6,0.0,0.0,0.0,7.2,0,0,0,2020-07-04,2020-07-04 13:13:52,afternoon,weekend
2020-07-04_14-16-17_camera103.csv,Pauls Stradins,1,14,16,17,18.5,13.2,2.7,2.0,0.0,0.6,0.0,0.0,0.0,7.9,0,0,0,2020-07-04,2020-07-04 14:16:17,afternoon,weekend
2020-07-04_14-56-57_camera103.csv,Pauls Stradins,1,14,56,57,28.9,16.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1,0,0,2020-07-04,2020-07-04 14:56:57,afternoon,weekend
2020-07-04_15-08-23_camera103.csv,Pauls Stradins,1,15,8,23,11.1,2.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0,0,0,2020-07-04,2020-07-04 15:08:23,afternoon,weekend
2020-07-04_15-11-37_camera103.csv,Pauls Stradins,1,15,11,37,14.8,9.2,1.3,0.0,0.6,0.0,0.0,0.0,0.0,7.4,0,0,1,2020-07-04,2020-07-04 15:11:37,afternoon,weekend
2020-07-04_16-25-56_camera103.csv,Pauls Stradins,1,16,25,56,32.3,9.1,1.3,0.1,0.0,0.0,0.0,0.0,0.0,7.7,1,0,0,2020-07-04,2020-07-04 16:25:56,afternoon,weekend
2020-07-04_16-42-13_camera103.csv,Pauls Stradins,1,16,42,13,21.6,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,10.3,0,0,0,2020-07-04,2020-07-04 16:42:13,afternoon,weekend
2020-07-04_19-29-19_camera103.csv,Pauls Stradins,1,19,29,19,10.9,3.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0,0,0,2020-07-04,2020-07-04 19:29:19,evening,weekend
2020-07-04_20-27-34_camera103.csv,Pauls Stradins,1,20,27,34,11.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,0,0,2020-07-04,2020-07-04 20:27:34,evening,weekend
2020-07-04_21-34-11_camera103.csv,Pauls Stradins,1,21,34,11,10.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0,0,0,2020-07-04,2020-07-04 21:34:11,evening,weekend
2020-07-04_23-00-56_camera103.csv,Pauls Stradins,1,23,0,56,12.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0,0,0,2020-07-04,2020-07-04 23:00:56,evening,weekend
2020-07-05_09-22-42_camera103.csv,Pauls Stradins,1,9,22,42,26.1,22.1,2.7,1.2,2.3,0.0,0.0,0.0,0.0,15.9,0,0,0,2020-07-05,2020-07-05 09:22:42,morning,weekend
2020-07-05_09-34-48_camera103.csv,Pauls Stradins,1,9,34,48,15.9,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.6,0,0,0,2020-07-05,2020-07-05 09:34:48,morning,weekend
2020-07-05_09-38-55_camera103.csv,Pauls Stradins,1,9,38,55,26.0,21.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1,2020-07-05,2020-07-05 09:38:55,morning,weekend
2020-07-05_11-01-07_camera103.csv,Pauls Stradins,1,11,1,7,21.0,12.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,0,0,2020-07-05,2020-07-05 11:01:07,morning,weekend
2020-07-05_11-28-07_camera103.csv,Pauls Stradins,1,11,28,7,28.5,23.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0,0,1,2020-07-05,2020-07-05 11:28:07,morning,weekend
2020-07-05_12-51-30_camera103.csv,Pauls Stradins,1,12,51,30,20.9,14.7,3.4,0.0,0.6,0.0,0.0,1.1,0.0,9.5,0,0,0,2020-07-05,2020-07-05 12:51:30,afternoon,weekend
2020-07-05_13-43-19_camera103.csv,Pauls Stradins,1,13,43,19,17.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,2020-07-05,2020-07-05 13:43:19,afternoon,weekend
2020-07-05_14-30-46_camera103.csv,Pauls Stradins,1,14,30,46,16.7,8.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,7.7,0,0,1,2020-07-05,2020-07-05 14:30:46,afternoon,weekend
2020-07-05_14-31-49_camera103.csv,Pauls Stradins,1,14,31,49,11.7,6.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0,0,0,2020-07-05,2020-07-05 14:31:49,afternoon,weekend
2020-07-05_14-45-42_camera103.csv,Pauls Stradins,1,14,45,42,41.2,26.3,1.6,1.5,1.9,0.0,0.0,1.2,0.0,20.1,0,0,0,2020-07-05,2020-07-05 14:45:42,afternoon,weekend
2020-07-05_14-56-43_camera103.csv,Pauls Stradins,1,14,56,43,24.8,17.1,0.0,2.8,0.6,0.0,0.0,0.0,0.0,13.8,0,0,1,2020-07-05,2020-07-05 14:56:43,afternoon,weekend
2020-07-05_15-42-59_camera103.csv,Pauls Stradins,1,15,42,59,14.9,9.0,0.0,1.4,0.7,0.0,0.0,0.0,0.0,6.9,0,0,1,2020-07-05,2020-07-05 15:42:59,afternoon,weekend
2020-07-05_16-59-21_camera103.csv,Pauls Stradins,1,16,59,21,12.2,6.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0,0,0,2020-07-05,2020-07-05 16:59:21,afternoon,weekend
2020-07-05_18-21-23_camera103.csv,Pauls Stradins,1,18,21,23,11.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0,0,0,2020-07-05,2020-07-05 18:21:23,evening,weekend
2020-07-05_22-57-36_camera103.csv,Pauls Stradins,1,22,57,36,21.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0,0,0,2020-07-05,2020-07-05 22:57:36,evening,weekend
2020-07-05_23-16-42_camera103.csv,Pauls Stradins,1,23,16,42,23.7,11.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0,0,0,2020-07-05,2020-07-05 23:16:42,evening,weekend
2020-07-06_00-33-32_camera103.csv,Pauls Stradins,1,0,33,32,42.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,2020-07-06,2020-07-06 00:33:32,overnight,weekday
2020-07-06_23-21-12_camera103.csv,Pauls Stradins,1,23,21,12,10.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,0,0,2020-07-06,2020-07-06 23:21:12,evening,weekday
2020-07-07_00-27-26_camera103.csv,Pauls Stradins,1,0,27,26,11.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0,0,0,2020-07-07,2020-07-07 00:27:26,overnight,weekday
2020-07-07_02-02-17_camera103.csv,Pauls Stradins,1,2,2,17,21.0,14.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,12.5,0,0,0,2020-07-07,2020-07-07 02:02:17,overnight,weekday
2020-07-07_09-13-28_camera103.csv,Pauls Stradins,1,9,13,28,28.8,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0,0,0,2020-07-07,2020-07-07 09:13:28,morning,weekday
2020-07-08_09-28-57_camera103.csv,Pauls Stradins,1,9,28,57,30.6,23.8,3.7,1.4,0.0,0.0,0.0,0.0,0.0,18.7,0,0,0,2020-07-08,2020-07-08 09:28:57,morning,weekday
2020-07-08_09-43-25_camera103.csv,Pauls Stradins,1,9,43,25,23.3,16.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,0,0,2020-07-08,2020-07-08 09:43:25,morning,weekday
2020-07-08_09-47-30_camera103.csv,Pauls Stradins,1,9,47,30,37.8,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0,0,0,2020-07-08,2020-07-08 09:47:30,morning,weekday
2020-07-08_10-00-06_camera103.csv,Pauls Stradins,1,10,0,6,30.9,19.6,1.6,0.0,0.0,0.0,0.0,1.1,0.0,16.9,0,0,0,2020-07-08,2020-07-08 10:00:06,morning,weekday
2020-07-08_10-04-30_camera103.csv,Pauls Stradins,1,10,4,30,20.7,12.4,0.9,0.0,2.2,0.0,0.0,0.0,0.0,9.2,0,0,0,2020-07-08,2020-07-08 10:04:30,morning,weekday
2020-07-08_12-24-04_camera103.csv,Pauls Stradins,1,12,24,4,22.2,15.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,2020-07-08,2020-07-08 12:24:04,afternoon,weekday
2020-07-08_12-45-43_camera103.csv,Pauls Stradins,1,12,45,43,22.0,17.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1,0,0,2020-07-08,2020-07-08 12:45:43,afternoon,weekday
2020-07-08_12-46-41_camera103.csv,Pauls Stradins,1,12,46,41,15.0,11.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,11.3,0,0,0,2020-07-08,2020-07-08 12:46:41,afternoon,weekday
2020-07-08_13-13-54_camera103.csv,Pauls Stradins,1,13,13,54,16.4,7.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.5,0,0,0,2020-07-08,2020-07-08 13:13:54,afternoon,weekday
2020-07-08_13-18-34_camera103.csv,Pauls Stradins,1,13,18,34,13.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,2020-07-08,2020-07-08 13:18:34,afternoon,weekday
2020-07-08_13-40-01_camera103.csv,Pauls Stradins,1,13,40,1,23.1,9.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,9.1,0,0,0,2020-07-08,2020-07-08 13:40:01,afternoon,weekday
2020-07-08_14-56-21_camera103.csv,Pauls Stradins,1,14,56,21,35.6,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0,0,0,2020-07-08,2020-07-08 14:56:21,afternoon,weekday
2020-07-08_15-02-04_camera103.csv,Pauls Stradins,1,15,2,4,17.6,12.8,0.3,0.0,0.5,0.0,0.0,0.0,0.0,12.0,0,0,0,2020-07-08,2020-07-08 15:02:04,afternoon,weekday
2020-07-08_15-44-25_camera103.csv,Pauls Stradins,1,15,44,25,10.3,5.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0,0,0,2020-07-08,2020-07-08 15:44:25,afternoon,weekday
2020-07-08_18-32-48_camera103.csv,Pauls Stradins,1,18,32,48,26.1,22.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,21.4,0,0,0,2020-07-08,2020-07-08 18:32:48,evening,weekday
2020-07-08_20-03-22_camera103.csv,Pauls Stradins,1,20,3,22,31.1,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0,0,1,2020-07-08,2020-07-08 20:03:22,evening,weekday
2020-07-09_08-30-23_camera103.csv,Pauls Stradins,1,8,30,23,20.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,2020-07-09,2020-07-09 08:30:23,morning,weekday
2020-07-09_09-42-52_camera103.csv,Pauls Stradins,1,9,42,52,25.5,19.1,9.2,2.4,1.2,0.0,0.0,0.0,0.0,6.2,0,0,0,2020-07-09,2020-07-09 09:42:52,morning,weekday
2020-07-09_10-24-21_camera103.csv,Pauls Stradins,1,10,24,21,12.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,2020-07-09,2020-07-09 10:24:21,morning,weekday
2020-07-09_11-41-11_camera103.csv,Pauls Stradins,1,11,41,11,29.4,14.4,1.3,2.3,0.5,0.0,0.0,0.0,0.0,10.4,0,0,0,2020-07-09,2020-07-09 11:41:11,morning,weekday
2020-07-09_12-07-07_camera103.csv,Pauls Stradins,1,12,7,7,16.3,9.8,0.9,0.0,0.9,0.0,0.0,0.0,0.0,8.1,0,0,0,2020-07-09,2020-07-09 12:07:07,afternoon,weekday
2020-07-09_13-59-56_camera103.csv,Pauls Stradins,1,13,59,56,21.5,14.9,2.1,2.5,1.3,0.0,0.0,4.5,0.0,4.5,0,0,0,2020-07-09,2020-07-09 13:59:56,afternoon,weekday
2020-07-09_14-22-41_camera103.csv,Pauls Stradins,1,14,22,41,48.7,36.5,2.6,3.2,3.1,0.0,0.0,0.0,0.0,27.6,1,0,0,2020-07-09,2020-07-09 14:22:41,afternoon,weekday
2020-07-09_14-59-40_camera103.csv,Pauls Stradins,1,14,59,40,15.9,4.7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1,0,0,2020-07-09,2020-07-09 14:59:40,afternoon,weekday
2020-07-09_16-17-22_camera103.csv,Pauls Stradins,1,16,17,22,27.6,20.4,0.0,1.6,3.3,0.0,0.0,0.0,0.0,15.6,1,0,0,2020-07-09,2020-07-09 16:17:22,afternoon,weekday
2020-07-09_17-10-35_camera103.csv,Pauls Stradins,1,17,10,35,11.7,4.6,1.2,0.0,0.0,0.0,0.0,0.0,0.8,2.6,0,0,0,2020-07-09,2020-07-09 17:10:35,afternoon,weekday
2020-07-09_19-18-08_camera103.csv,Pauls Stradins,1,19,18,8,15.0,2.5,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.1,0,0,0,2020-07-09,2020-07-09 19:18:08,evening,weekday
2020-07-09_19-33-23_camera103.csv,Pauls Stradins,1,19,33,23,20.3,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.4,0,0,0,2020-07-09,2020-07-09 19:33:23,evening,weekday
2020-07-09_21-01-56_camera103.csv,Pauls Stradins,1,21,1,56,12.7,12.7,0.0,0.0,1.6,0.0,0.0,0.0,0.0,11.1,0,0,0,2020-07-09,2020-07-09 21:01:56,evening,weekday
2020-07-09_21-02-24_camera103.csv,Pauls Stradins,1,21,2,24,14.4,6.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,5.4,0,0,0,2020-07-09,2020-07-09 21:02:24,evening,weekday
2020-07-10_01-19-06_camera103.csv,Pauls Stradins,1,1,19,6,39.5,28.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0,0,0,2020-07-10,2020-07-10 01:19:06,overnight,weekday
2020-07-10_08-20-18_camera103.csv,Pauls Stradins,1,8,20,18,10.3,4.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.6,0,0,0,2020-07-10,2020-07-10 08:20:18,morning,weekday
2020-07-10_08-32-24_camera103.csv,Pauls Stradins,1,8,32,24,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,2020-07-10,2020-07-10 08:32:24,morning,weekday
2020-07-10_09-23-50_camera103.csv,Pauls Stradins,1,9,23,50,34.9,28.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0,0,0,2020-07-10,2020-07-10 09:23:50,morning,weekday
2020-07-10_09-38-59_camera103.csv,Pauls Stradins,1,9,38,59,18.5,12.5,0.5,0.0,1.7,0.0,0.0,2.1,0.0,8.2,0,0,0,2020-07-10,2020-07-10 09:38:59,morning,weekday
2020-07-10_11-04-53_camera103.csv,Pauls Stradins,1,11,4,53,10.0,4.7,1.5,0.0,1.6,0.0,0.0,0.0,0.0,1.7,0,0,0,2020-07-10,2020-07-10 11:04:53,morning,weekday
2020-07-10_12-11-42_camera103.csv,Pauls Stradins,1,12,11,42,11.6,2.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1,1,0,2020-07-10,2020-07-10 12:11:42,afternoon,weekday
2020-07-10_13-40-56_camera103.csv,Pauls Stradins,1,13,40,56,10.5,5.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,2020-07-10,2020-07-10 13:40:56,afternoon,weekday
2020-07-10_15-07-51_camera103.csv,Pauls Stradins,1,15,7,51,19.5,12.7,1.0,0.0,1.5,0.0,0.0,0.0,0.0,10.2,0,0,0,2020-07-10,2020-07-10 15:07:51,afternoon,weekday
2020-07-10_15-11-50_camera103.csv,Pauls Stradins,1,15,11,50,16.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0,0,0,2020-07-10,2020-07-10 15:11:50,afternoon,weekday
2020-07-10_16-01-33_camera103.csv,Pauls Stradins,1,16,1,33,15.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0,1,0,2020-07-10,2020-07-10 16:01:33,afternoon,weekday
2020-07-10_16-37-09_camera103.csv,Pauls Stradins,1,16,37,9,12.3,6.1,1.4,0.0,0.0,0.0,0.0,0.0,1.8,2.8,0,0,0,2020-07-10,2020-07-10 16:37:09,afternoon,weekday
2020-07-10_16-41-42_camera103.csv,Pauls Stradins,1,16,41,42,13.6,5.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1,0,0,2020-07-10,2020-07-10 16:41:42,afternoon,weekday
2020-07-10_20-18-32_camera103.csv,Pauls Stradins,1,20,18,32,12.9,3.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0,0,0,2020-07-10,2020-07-10 20:18:32,evening,weekday
2020-07-10_21-16-04_camera103.csv,Pauls Stradins,1,21,16,4,13.6,5.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1,0,0,2020-07-10,2020-07-10 21:16:04,evening,weekday
2020-07-11_09-27-43_camera103.csv,Pauls Stradins,1,9,27,43,16.0,12.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0,0,0,2020-07-11,2020-07-11 09:27:43,morning,weekend
2020-07-11_09-37-21_camera103.csv,Pauls Stradins,1,9,37,21,11.3,5.9,0.0,0.0,2.4,0.0,0.0,0.0,0.0,3.6,0,0,0,2020-07-11,2020-07-11 09:37:21,morning,weekend
2020-07-11_09-52-13_camera103.csv,Pauls Stradins,1,9,52,13,28.0,22.6,1.5,0.0,1.0,0.0,0.0,0.0,0.0,20.1,0,0,0,2020-07-11,2020-07-11 09:52:13,morning,weekend
2020-07-11_12-11-41_camera103.csv,Pauls Stradins,1,12,11,41,11.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,2020-07-11,2020-07-11 12:11:41,afternoon,weekend
2020-07-11_12-40-51_camera103.csv,Pauls Stradins,1,12,40,51,18.0,6.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,2020-07-11,2020-07-11 12:40:51,afternoon,weekend
2020-07-11_13-28-41_camera103.csv,Pauls Stradins,1,13,28,41,35.2,26.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0,0,0,2020-07-11,2020-07-11 13:28:41,afternoon,weekend
2020-07-11_14-58-05_camera103.csv,Pauls Stradins,1,14,58,5,19.7,15.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0,0,0,2020-07-11,2020-07-11 14:58:05,afternoon,weekend
2020-07-11_15-00-54_camera103.csv,Pauls Stradins,1,15,0,54,19.7,12.5,0.5,0.0,3.1,0.0,0.0,0.0,0.0,8.8,0,0,0,2020-07-11,2020-07-11 15:00:54,afternoon,weekend
2020-07-11_15-20-39_camera103.csv,Pauls Stradins,1,15,20,39,24.0,14.1,2.1,0.0,0.4,0.0,0.0,0.0,0.0,11.5,0,0,0,2020-07-11,2020-07-11 15:20:39,afternoon,weekend
2020-07-11_19-38-59_camera103.csv,Pauls Stradins,1,19,38,59,10.7,10.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0,0,0,2020-07-11,2020-07-11 19:38:59,evening,weekend
2020-07-12_09-23-34_camera103.csv,Pauls Stradins,1,9,23,34,36.3,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0,0,0,2020-07-12,2020-07-12 09:23:34,morning,weekend
2020-07-12_09-50-54_camera103.csv,Pauls Stradins,1,9,50,54,39.7,23.1,2.8,0.0,1.3,0.0,0.0,0.0,0.0,19.0,0,0,0,2020-07-12,2020-07-12 09:50:54,morning,weekend
2020-07-12_10-06-28_camera103.csv,Pauls Stradins,1,10,6,28,22.6,6.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0,2020-07-12,2020-07-12 10:06:28,morning,weekend
2020-07-12_10-19-39_camera103.csv,Pauls Stradins,1,10,19,39,10.4,4.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4.0,0,0,1,2020-07-12,2020-07-12 10:19:39,morning,weekend
2020-07-12_10-48-30_camera103.csv,Pauls Stradins,1,10,48,30,33.6,14.6,0.9,0.0,1.1,0.0,0.0,0.0,0.0,12.6,0,0,0,2020-07-12,2020-07-12 10:48:30,morning,weekend
2020-07-12_10-51-43_camera103.csv,Pauls Stradins,1,10,51,43,29.1,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,0,0,0,2020-07-12,2020-07-12 10:51:43,morning,weekend
2020-07-12_13-11-42_camera103.csv,Pauls Stradins,1,13,11,42,19.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0,0,0,2020-07-12,2020-07-12 13:11:42,afternoon,weekend
2020-07-12_13-21-36_camera103.csv,Pauls Stradins,1,13,21,36,26.5,20.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0,0,0,2020-07-12,2020-07-12 13:21:36,afternoon,weekend
2020-07-12_13-51-12_camera103.csv,Pauls Stradins,1,13,51,12,11.9,2.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,2020-07-12,2020-07-12 13:51:12,afternoon,weekend
2020-07-12_14-03-45_camera103.csv,Pauls Stradins,1,14,3,45,12.5,1.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0,0,0,2020-07-12,2020-07-12 14:03:45,afternoon,weekend
2020-07-12_15-36-05_camera103.csv,Pauls Stradins,1,15,36,5,26.5,20.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,19.0,0,0,0,2020-07-12,2020-07-12 15:36:05,afternoon,weekend
2020-07-12_16-15-22_camera103.csv,Pauls Stradins,1,16,15,22,15.5,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,4.4,0,0,0,2020-07-12,2020-07-12 16:15:22,afternoon,weekend
2020-07-12_16-20-40_camera103.csv,Pauls Stradins,1,16,20,40,10.2,2.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,2020-07-12,2020-07-12 16:20:40,afternoon,weekend
2020-07-12_16-24-51_camera103.csv,Pauls Stradins,1,16,24,51,17.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0,0,0,2020-07-12,2020-07-12 16:24:51,afternoon,weekend
2020-07-12_17-31-23_camera103.csv,Pauls Stradins,1,17,31,23,22.7,17.2,2.1,1.2,1.1,0.0,0.0,0.0,0.0,12.8,0,0,0,2020-07-12,2020-07-12 17:31:23,afternoon,weekend
2020-07-12_18-21-25_camera103.csv,Pauls Stradins,1,18,21,25,38.6,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0,0,0,2020-07-12,2020-07-12 18:21:25,evening,weekend
2020-07-12_18-56-32_camera103.csv,Pauls Stradins,1,18,56,32,15.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0,0,0,2020-07-12,2020-07-12 18:56:32,evening,weekend
2020-07-12_22-07-14_camera103.csv,Pauls Stradins,1,22,7,14,25.3,13.2,0.0,0.0,1.6,0.0,0.0,0.0,0.0,11.6,0,0,0,2020-07-12,2020-07-12 22:07:14,evening,weekend
2020-07-13_10-11-39_camera103.csv,Pauls Stradins,1,10,11,39,28.3,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0,0,0,2020-07-13,2020-07-13 10:11:39,morning,weekday
2020-07-13_11-38-58_camera103.csv,Pauls Stradins,1,11,38,58,28.9,14.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,13.8,0,0,0,2020-07-13,2020-07-13 11:38:58,morning,weekday
2020-07-13_13-07-37_camera103.csv,Pauls Stradins,1,13,7,37,30.7,16.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.5,0,0,0,2020-07-13,2020-07-13 13:07:37,afternoon,weekday
2020-07-13_14-17-32_camera103.csv,Pauls Stradins,1,14,17,32,12.4,6.2,0.8,0.0,0.7,0.0,0.0,0.0,0.0,4.7,0,0,0,2020-07-13,2020-07-13 14:17:32,afternoon,weekday
2020-07-13_14-39-50_camera103.csv,Pauls Stradins,1,14,39,50,28.4,18.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.7,1,0,0,2020-07-13,2020-07-13 14:39:50,afternoon,weekday
2020-07-13_17-47-27_camera103.csv,Pauls Stradins,1,17,47,27,28.2,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,0,0,2020-07-13,2020-07-13 17:47:27,afternoon,weekday
2020-07-13_18-41-34_camera103.csv,Pauls Stradins,1,18,41,34,26.5,17.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0,0,0,2020-07-13,2020-07-13 18:41:34,evening,weekday
2020-07-13_18-56-24_camera103.csv,Pauls Stradins,1,18,56,24,28.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0,0,0,2020-07-13,2020-07-13 18:56:24,evening,weekday
2020-07-14_09-11-07_camera103.csv,Pauls Stradins,1,9,11,7,13.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0,0,0,2020-07-14,2020-07-14 09:11:07,morning,weekday
2020-07-15_11-53-55_camera103.csv,Pauls Stradins,1,11,53,55,24.8,5.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0,2020-07-15,2020-07-15 11:53:55,morning,weekday
2020-07-15_14-19-16_camera103.csv,Pauls Stradins,1,14,19,16,16.9,3.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0,0,0,2020-07-15,2020-07-15 14:19:16,afternoon,weekday
